i,j,t_i,x_i,t_j,x_j,true_spacelike_distance,common_future_count,common_past_count,minimal_enclosing_interval_count
306.0,392.0,0.07689711143284228,-0.3942206906813751,0.22121579821662607,0.30899636030027544,0.6882487467742556,94.0,147.0,32.0
346.0,594.0,1.0686624395049291,0.7165919050729456,0.3659521996755566,-1.0665018766663945,1.6387866710821293,5.0,132.0,146.0
284.0,522.0,-0.5972508256710989,0.008600966358162244,0.30197942896132757,-1.5117915135942495,1.225960130774874,20.0,43.0,94.0
632.0,641.0,-0.2983300179381927,0.22988172682156754,-0.6214437552794361,-1.253313229085857,1.447572032739857,121.0,5.0,98.0
204.0,335.0,-0.4520623006601405,-0.897822229304187,0.1148714532295112,-0.19132070921054262,0.421580972762313,138.0,71.0,11.0
511.0,530.0,0.033239079072707955,0.8464001966132655,-1.1510977486269427,-0.7792189378666846,1.1135456205031162,115.0,4.0,93.0
50.0,260.0,-0.9678662313501674,0.6207185271777679,-1.385444405100925,-0.04693066928749935,0.5209452162633794,340.0,9.0,17.0
331.0,503.0,0.9092578975735592,-0.5226162984479292,0.7261148937665398,0.77478273656285,1.284407605164125,12.0,210.0,85.0
327.0,666.0,-0.9992142203306105,-0.395120086122835,-1.3812898446735602,0.5045235729556501,0.8144795458469603,329.0,1.0,79.0
347.0,566.0,-0.12489764707032958,-0.6097966436156671,-0.6772976386861216,1.0236207199908032,1.5371748543981538,107.0,14.0,123.0
13.0,294.0,0.7158663047177622,-0.5428001659913544,0.8532374393056612,-0.7766546334990538,0.18925401806921566,23.0,284.0,8.0
123.0,139.0,1.7483493631626934,0.20188343033954306,1.2492527592261342,-0.5787585905086298,0.6002537335601607,1.0,418.0,34.0
519.0,547.0,1.3830083877741965,-0.15710376078848765,1.359250976585523,-0.025916666950834513,0.12901797937954812,13.0,462.0,5.0
27.0,556.0,0.6987892528421038,0.5030970185580178,1.326684454787248,-0.2822542817323865,0.4717247929058798,13.0,287.0,18.0
6.0,322.0,0.25904858992799573,-0.20748485365656508,0.17298004955248159,0.9630124236931082,1.1673286095357325,65.0,110.0,76.0
328.0,400.0,0.3973763807867692,1.5788395328355818,0.3111385949532197,-0.6107984472140213,2.1879391051787143,2.0,60.0,278.0
19.0,507.0,-1.4544781784304615,0.46745494856660186,-0.5343895943440513,-1.4041228298090667,1.6297976493857969,143.0,1.0,144.0
59.0,225.0,0.47819992568793435,-0.8528776256052479,0.17455073185279346,-0.27233943437909697,0.4947946630223491,60.0,176.0,26.0
6.0,287.0,0.25904858992799573,-0.20748485365656508,-0.07280155223039353,-1.1854961942143725,0.9199900354944809,74.0,76.0,40.0
168.0,673.0,0.603665564769619,-1.102904997827256,0.18700193771860807,0.9458649791506974,2.0059535987801267,10.0,84.0,188.0
392.0,623.0,0.22121579821662607,0.30899636030027544,-0.7050251290439125,-0.9563808441136457,0.8621236652116261,111.0,39.0,34.0
286.0,317.0,1.1865967653337077,-0.791250567565672,-0.6219182735739861,1.1367348964708905,0.6681326990807903,2.0,28.0,244.0
162.0,348.0,0.0757200704262222,0.7586885820744476,0.0581693493625548,-1.7280068248532914,2.4866334709855527,14.0,21.0,302.0
84.0,237.0,-0.07825736681970552,-0.5006332688230813,-0.8034015534912666,1.1962345777526535,1.5341207244799908,109.0,1.0,257.0
400.0,631.0,0.3111385949532197,-0.6107984472140213,-0.7557055564964297,1.0354111476428245,1.2537342568169771,79.0,16.0,102.0
3.0,500.0,0.5727509498140448,-1.4039142435574308,1.4189407744331128,0.2311007632285432,1.399012813782093,2.0,159.0,113.0
180.0,263.0,-0.67238017573405,0.6090304859854396,-1.0715198527999887,-0.5533799123544278,1.0917350650960824,222.0,9.0,63.0
102.0,484.0,0.37646774661891547,-0.27922263131574043,-0.10690390601794686,-1.5956990936900906,1.2245252636890724,43.0,42.0,88.0
213.0,475.0,-0.6781975954939572,-0.3160285539927218,-1.2760355386323514,0.6583501437658538,0.7694177281488591,265.0,1.0,109.0
236.0,695.0,0.5550734176397034,1.2847394153553984,-1.2281935072762118,-0.5382921667875187,0.3786861814107334,29.0,10.0,58.0
544.0,694.0,1.4959291516180997,0.15478943761415406,-0.021294333313671032,-1.5908515888461858,0.8633049808920381,4.0,65.0,54.0
586.0,628.0,-0.06677357633901959,-1.9122730194747233,-0.7627659908461526,1.1732938324949105,3.0060467988576502,9.0,1.0,500.0
656.0,691.0,0.021004976916839002,-1.4250062586256929,0.010666013744062841,-1.0521442887956878,0.37271859946348745,75.0,81.0,12.0
78.0,656.0,0.46763814065707576,1.255200083286598,0.021004976916839002,-1.4250062586256929,2.642730567476421,5.0,34.0,330.0
35.0,261.0,-0.6906549443965306,1.0299032900581597,0.8090308492202789,-0.7425892511127927,0.9448133831241917,30.0,29.0,86.0
204.0,683.0,-0.4520623006601405,-0.897822229304187,0.3047033963711976,-0.034887078527050704,0.41468392088846645,115.0,72.0,7.0
367.0,677.0,-0.872375005399121,-0.11985164145543624,-0.18807466713688337,1.2052235752482823,1.1347058548260838,115.0,19.0,89.0
158.0,403.0,-0.43540155409990344,-0.12393934709902382,-0.5496388683911291,1.4255760945219689,1.545298657168066,113.0,1.0,231.0
34.0,263.0,-0.13549821552097274,1.020347132388946,-1.0715198527999887,-0.5533799123544278,1.265100907399178,124.0,15.0,92.0
47.0,106.0,0.8149051080900689,-0.9076600673933041,0.5394613074637369,-0.11194100751337767,0.7465249727589262,18.0,219.0,37.0
105.0,553.0,0.1573979485229926,-1.302253381485821,0.023293703056837867,1.0550677715040215,2.3535035733309,27.0,32.0,275.0
328.0,658.0,0.3973763807867692,1.5788395328355818,-0.47285447995491836,-0.1272967849071797,1.4675146962581367,2.0,51.0,321.0
592.0,656.0,-1.1753112176430491,0.7142692140903083,0.021004976916839002,-1.4250062586256929,1.773507008950914,57.0,1.0,239.0
34.0,490.0,-0.13549821552097274,1.020347132388946,-0.4249067829852575,0.01934450585869601,0.9582530664697761,122.0,61.0,58.0
213.0,587.0,-0.6781975954939572,-0.3160285539927218,-0.4379994603230659,0.6920949530343923,0.9790903233517702,172.0,36.0,65.0
171.0,357.0,0.03256058615523827,1.280830279843489,-0.2856650373077856,-0.5928580034902671,1.8464669603525994,50.0,33.0,175.0
107.0,401.0,-0.7354721591409104,-0.31953431653909165,-0.014564345820615276,-1.4084290948935294,0.8160782824100338,88.0,45.0,28.0
109.0,502.0,1.53881942878095,-0.021449559342646824,0.6200773200137282,-1.0108160615528854,0.3670953735389215,5.0,251.0,25.0
219.0,605.0,0.9320487749462516,-0.35462053664730164,-0.5929537714076876,1.3152845189655507,0.680404385917202,38.0,13.0,70.0
24.0,671.0,-0.41592106184927413,-0.611022550533133,-0.926175585635507,0.006249510818083429,0.34736885105096105,236.0,45.0,21.0
275.0,680.0,0.3432674971735974,1.1526339669736125,0.04847987923792951,1.8577252054013043,0.6405106672174248,15.0,26.0,33.0
179.0,390.0,1.4187170828631577,-0.465101893462238,1.6376377211871755,0.024984787568662084,0.43847315657824226,3.0,465.0,20.0
13.0,516.0,0.7158663047177622,-0.5428001659913544,0.8192896320037728,1.0951311034486724,1.6346627966594542,3.0,179.0,154.0
481.0,591.0,1.2437419182038965,0.09204111378097417,0.9244643017437113,-0.9384740769466887,0.9798078188848945,4.0,264.0,70.0
5.0,392.0,0.08563478545061542,1.4617313384470123,0.22121579821662607,0.30899636030027544,1.1447339074301506,40.0,67.0,78.0
596.0,617.0,-0.4867811883641231,0.06991192825485601,-0.30178061763411357,1.4960048058419433,1.4140423205598163,88.0,15.0,93.0
206.0,555.0,-0.705447324530696,-0.8385577810327826,0.8657651906094399,0.9976987505679011,0.9503311433985423,14.0,48.0,45.0
168.0,685.0,0.603665564769619,-1.102904997827256,-0.23004751254733602,1.4475991643432033,2.4103929111162623,8.0,22.0,281.0
642.0,678.0,1.2065538520778492,0.6362368752385309,-0.40622586651721004,-0.9906570542310588,0.21383506969962648,12.0,71.0,36.0
502.0,576.0,0.6200773200137282,-1.0108160615528854,1.4325841911345778,0.5411080631023095,1.3222333655857426,1.0,202.0,110.0
211.0,327.0,-0.17147410169017574,0.7866951086086518,-0.9992142203306105,-0.395120086122835,0.8435244219886826,151.0,28.0,56.0
91.0,378.0,-0.7732584133192648,0.08343522464588644,-0.11992404038526816,-1.7235623468015473,1.6847535191712362,47.0,8.0,167.0
207.0,517.0,0.28492789322370493,-0.21500408534436327,-0.009355646473289347,0.871740444497074,1.0461409424182262,78.0,100.0,80.0
98.0,406.0,-0.7949299246986037,0.10153703561446689,-0.07765124663459311,1.690538245995896,1.417898495869289,55.0,12.0,99.0
620.0,664.0,-0.3927308160718401,0.923329913013451,-0.36124519145802836,1.339500544277127,0.41497789069911273,148.0,37.0,9.0
399.0,662.0,-0.22474205071475772,-0.9191138388182869,0.19655653505132076,1.4531283343842933,2.334532165114116,21.0,21.0,258.0
46.0,689.0,0.3267498974902292,0.5737701126717929,0.03404880332322069,-1.7954003466854442,2.3510199350418994,9.0,25.0,256.0
256.0,458.0,-0.6623670622451265,0.16016460504452593,-1.0556641534311493,0.9146182842488884,0.6438305305976195,264.0,1.0,103.0
456.0,474.0,0.028036417888830822,0.39627897203429086,0.08557004294570492,-0.24019875383728664,0.6338720513782493,113.0,136.0,25.0
9.0,620.0,0.3396054572130387,-1.0092107004631925,-0.3927308160718401,0.923329913013451,1.7884062193942118,39.0,33.0,151.0
189.0,264.0,0.10454813412411657,-1.4444399428951893,-1.0892096802988287,0.07994492020392484,0.9479934025877278,60.0,24.0,48.0
21.0,180.0,-0.2519712770113669,1.6824481620299698,-0.67238017573405,0.6090304859854396,0.9876648546544626,83.0,4.0,51.0
8.0,333.0,-1.1001832355910506,-0.04627087092567863,0.3232827457570977,-1.654249423870564,0.7478901167118607,6.0,26.0,87.0
549.0,687.0,-0.3984472113919919,0.23618591473429765,0.0005665244954276005,-1.5395502103354586,1.7303256411585992,45.0,27.0,156.0
294.0,683.0,0.8532374393056612,-0.7766546334990538,0.3047033963711976,-0.034887078527050704,0.49932905918954457,23.0,215.0,28.0
87.0,195.0,-0.5011228250450994,0.6199444258294781,0.4748355356232299,-0.7414633395917567,0.9491766863923843,60.0,65.0,54.0
538.0,598.0,0.6919357022015662,0.023987500690583852,0.992124852688081,0.5824170295066295,0.4708821642235935,26.0,285.0,14.0
24.0,404.0,-0.41592106184927413,-0.611022550533133,-1.3575125906666465,0.43101362994438314,0.44636845126367763,236.0,5.0,30.0
64.0,208.0,0.21067512146708234,1.4157755666141474,-1.1247826078978034,-0.7839174229492395,1.7479135852249372,41.0,3.0,167.0
68.0,192.0,1.3131294056692764,-0.3792883946423082,0.8909379538633506,-0.9801754087452806,0.4275740657939751,9.0,310.0,11.0
86.0,384.0,0.17432121773519826,-0.3028674622585407,0.2204847078358143,-0.4752985772003577,0.16613675566173916,116.0,189.0,6.0
15.0,466.0,-0.13896158976635808,1.39235420316362,-0.6738473218840051,0.5673442526960953,0.6281231343832165,106.0,41.0,20.0
44.0,136.0,0.4484684912788781,0.7135047094036964,-0.048962027850599554,1.3561736549138161,0.4069229069021154,64.0,74.0,23.0
192.0,642.0,0.8909379538633506,-0.9801754087452806,1.2065538520778492,0.6362368752385309,1.5852997434580052,2.0,215.0,127.0
130.0,348.0,-0.934854919647417,-0.3516537071379723,0.0581693493625548,-1.7280068248532914,0.9530218810719356,32.0,23.0,47.0
173.0,312.0,-0.6575752564637649,-0.9871596253512652,-0.3450882896437788,0.010381934225051405,0.9473336575091138,169.0,32.0,45.0
316.0,664.0,-0.8342796832016743,-0.950314061088556,-0.36124519145802836,1.339500544277127,2.240421678293359,81.0,1.0,298.0
379.0,525.0,-0.042407375982397966,0.3220694213607546,-0.525502684322638,-0.7661081167128038,0.9750637299312691,131.0,51.0,67.0
37.0,359.0,-0.17145562030535988,-0.4181791581306927,0.39678960266123386,0.5215153361554915,0.7484137286069876,85.0,122.0,25.0
49.0,620.0,0.19453861968774167,-0.37960283870778816,-0.3927308160718401,0.923329913013451,1.1630771106553954,86.0,50.0,91.0
102.0,496.0,0.37646774661891547,-0.27922263131574043,0.21320531608430882,0.49599278192923574,0.7578286849338127,73.0,171.0,34.0
106.0,620.0,0.5394613074637369,-0.11194100751337767,-0.3927308160718401,0.923329913013451,0.45033734433943945,81.0,69.0,17.0
361.0,595.0,1.4517710444844343,-0.0866513938377268,-0.09019640336123036,-1.8507352373953223,0.8569295168712928,6.0,9.0,74.0
613.0,663.0,0.20695217123704124,1.2782390326107784,0.07289595634906476,-1.5148785046747892,2.789898655568353,7.0,23.0,359.0
242.0,628.0,-0.4844017074933,-1.2978921872803166,-0.7627659908461526,1.1732938324949105,2.455457934904604,75.0,1.0,322.0
53.0,62.0,0.021416162983314724,-0.28895754961195186,-0.07209896361888779,-1.4687528455310506,1.176083271443569,60.0,58.0,62.0
115.0,473.0,-0.6357092699486886,-0.05222835965680426,-0.10175284292611275,1.6348810994556768,1.6003839730102565,54.0,13.0,129.0
67.0,168.0,0.3713077532518865,0.8868636098813043,0.603665564769619,-1.102904997827256,1.97615509503914,7.0,100.0,208.0
183.0,457.0,-0.03561050756923967,1.528882888828297,-1.3443595832525808,-0.3797281218599965,1.3892342664283046,70.0,3.0,119.0
17.0,294.0,0.6156610805726004,-1.112691626133395,0.8532374393056612,-0.7766546334990538,0.23765170773607383,22.0,236.0,14.0
464.0,645.0,1.2780701359588904,-0.059643902067477814,0.7689310374368459,-0.9003634355620852,0.6690192167311415,10.0,261.0,21.0
68.0,301.0,1.3131294056692764,-0.3792883946423082,1.0487185516094053,0.759750402920996,1.1079243126720288,2.0,293.0,75.0
268.0,328.0,-0.13578707340223906,-1.7361853724090748,0.3973763807867692,1.5788395328355818,3.2718690153350556,1.0,3.0,568.0
252.0,576.0,0.06686170420709292,-1.8209065732745695,1.4325841911345778,0.5411080631023095,1.9271521037944062,1.0,36.0,190.0
541.0,566.0,-0.2373860499790723,-0.3725191173842016,-0.6772976386861216,1.0236207199908032,1.325022354387557,131.0,20.0,96.0
127.0,336.0,-0.06463351127713857,1.4540849088662353,-0.28503948079463015,-1.4449121941993965,2.8906064090747434,19.0,3.0,392.0
127.0,217.0,-0.06463351127713857,1.4540849088662353,-0.7474195446561271,0.661288566876725,0.4029010703566514,93.0,41.0,12.0
182.0,463.0,-1.0079899605874894,-0.7686619422239809,0.7407204765239745,1.135919050703559,0.7546128581983523,16.0,17.0,58.0
450.0,477.0,-0.5984554060746214,-0.6117332153832992,-0.12482232776561197,0.9904418878392653,1.53056746617644,93.0,27.0,145.0
259.0,332.0,0.2736742729605668,-1.5102675434953796,0.5125723903762807,0.9424615440005494,2.441066911443404,5.0,50.0,290.0
3.0,420.0,0.5727509498140448,-1.4039142435574308,0.7648574482914099,1.165486254029864,2.5622088147230713,1.0,84.0,319.0
329.0,371.0,-0.7593747403098452,0.343415301095878,0.2525945647807353,-1.1543920873109785,1.1042396018621392,62.0,45.0,68.0
66.0,119.0,0.2048646215419212,1.704516325521735,-0.4302027271890303,-0.14184075995631593,1.7337023820918176,12.0,31.0,149.0
10.0,527.0,1.4968955797690415,-0.11205996088058671,-0.011558149502513437,1.6972178760412795,0.9990263449095853,2.0,45.0,84.0
268.0,649.0,-0.13578707340223906,-1.7361853724090748,-0.39545030959681027,1.04862368882403,2.7726767772848984,24.0,2.0,389.0
218.0,492.0,-0.3150022298179773,0.47092278097129564,0.015297517314235343,-0.7704397381246438,1.1966131291526985,90.0,66.0,91.0
46.0,220.0,0.3267498974902292,0.5737701126717929,0.5847309332697974,-1.40283007180623,1.9596923417864998,2.0,98.0,262.0
172.0,372.0,0.035048349042868576,1.3343605130156486,0.21563797783617566,-0.6445228597163679,1.9706259890825395,27.0,45.0,231.0
355.0,650.0,0.787571205915556,-1.16495365563252,1.0824033280236565,-0.14146034017301023,0.9801084565309769,3.0,218.0,59.0
287.0,300.0,-0.07280155223039353,-1.1854961942143725,-0.7612066631705359,0.44969317614813237,1.4832203747852224,89.0,22.0,116.0
493.0,594.0,1.0509799130958433,0.4692436698604965,0.3659521996755566,-1.0665018766663945,1.374500423980783,11.0,140.0,96.0
596.0,677.0,-0.4867811883641231,0.06991192825485601,-0.18807466713688337,1.2052235752482823,1.095311348418908,106.0,40.0,73.0
14.0,303.0,-0.25706270495669914,0.7340616040996799,-0.457117235014147,-1.2724771528477508,1.996541000865155,71.0,12.0,196.0
537.0,600.0,0.3436769824786383,0.624050767727998,0.33797479975735545,0.6422440029512385,0.01727654248110033,97.0,231.0,2.0
146.0,694.0,-1.2486938763604374,0.3116428910072224,-0.021294333313671032,-1.5908515888461858,1.4536077901556799,56.0,5.0,98.0
321.0,585.0,-0.2127336021452373,-1.5154054740666631,1.085152027414495,0.7807298903958981,1.8941305405166655,4.0,37.0,214.0
84.0,565.0,-0.07825736681970552,-0.5006332688230813,-0.4897118245704988,1.0724451405271045,1.5183151554142873,96.0,27.0,110.0
270.0,276.0,0.013508972753011772,-1.7229684850632536,-1.3134124393217457,0.22955607921854845,1.4323518214116855,34.0,3.0,116.0
393.0,407.0,-0.17231667954321095,0.0679074776120923,-0.1994916730744163,0.7026469610171163,0.6341574974088502,135.0,89.0,30.0
3.0,337.0,0.5727509498140448,-1.4039142435574308,1.0188473378977916,-0.5860579023887625,0.685483046711176,2.0,189.0,59.0
80.0,299.0,0.6825352757553533,-0.07703827000288212,-0.3015023175572935,-1.3923385422751209,0.8727455649769176,52.0,42.0,61.0
230.0,304.0,-1.247697440814755,0.01252555390852096,-1.2145548141474594,-0.6125216438815569,0.6241678986961929,366.0,4.0,39.0
190.0,341.0,0.0819716017679859,-1.1866522659234726,0.4070546571224738,-0.4465057641388815,0.6649344713769612,62.0,105.0,35.0
513.0,531.0,-0.10672810450876025,0.9173101622951517,0.2259571213153695,-0.7430742032941114,1.626713491064609,56.0,63.0,160.0
29.0,104.0,0.05449445097268235,0.44968007619110756,-0.5204327917855798,-0.7321009777492296,1.0325042978054455,111.0,51.0,73.0
204.0,548.0,-0.4520623006601405,-0.897822229304187,-0.923478017560682,-0.04776087767196608,0.7073694391178817,208.0,32.0,39.0
566.0,687.0,-0.6772976386861216,1.0236207199908032,0.0005665244954276005,-1.5395502103354586,2.4719112836717607,33.0,4.0,290.0
117.0,571.0,1.105463477623554,0.04918118164128262,0.3452881693629828,1.5318326560735465,1.272944969488906,5.0,100.0,96.0
205.0,242.0,-0.7970145082999629,0.7778193528469572,-0.4844017074933,-1.2978921872803166,2.052035973025169,96.0,2.0,227.0
95.0,361.0,0.5615114886306074,-1.0031439052510758,1.4517710444844343,-0.0866513938377268,0.21770724996585322,9.0,237.0,10.0
138.0,212.0,-0.5065496399511158,-0.6210790772430604,-0.18713574302430658,1.366812943252153,1.9620625493593653,65.0,11.0,197.0
460.0,531.0,-0.4027636118465683,-0.10724824294859672,0.2259571213153695,-0.7430742032941114,0.09478866779110035,115.0,121.0,2.0
329.0,630.0,-0.7593747403098452,0.343415301095878,-1.2416648308458038,-0.22036934769379693,0.291974996843418,318.0,22.0,9.0
102.0,534.0,0.37646774661891547,-0.27922263131574043,0.9854120414990448,0.42194535881876527,0.3475965996988526,31.0,233.0,12.0
